	I	pval_norm	var_norm	pval_z_sim	pval_sim	var_sim	pval_norm_fdr_bh	pval_z_sim_fdr_bh	pval_sim_fdr_bh
ITGA2	0.0017426673729058844	9.467059802525934e-05	2.1859524117317777e-07	3.876130257873811e-07	0.009900990099009901	1.2461220895885624e-07	0.00010764519798690929	4.386972858333481e-07	0.010445117787640833
FGF12	0.0017402532816355146	9.663080194899365e-05	2.1859524117317777e-07	3.500408053858095e-06	0.009900990099009901	1.3907443429731423e-07	0.00010974658365204731	3.880973368886835e-06	0.010445117787640833
IL23A	0.0017331954988218936	0.00010258262824280884	2.1859524117317777e-07	4.87519044245488e-07	0.009900990099009901	1.1906106918417908e-07	0.00011637125498228256	5.492303156689675e-07	0.010445117787640833
COL21A1	0.001732013885509281	0.00010361212491061256	2.1859524117317777e-07	4.475030712658423e-07	0.009900990099009901	1.2522443371246429e-07	0.00011740309061052048	5.053120031940711e-07	0.010445117787640833
RARB	0.0017293486152821869	0.00010597001751000423	2.1859524117317777e-07	7.073227997755893e-07	0.009900990099009901	1.353264282044123e-07	0.00011993600825698744	7.932062095994295e-07	0.010445117787640833
SERPINB5	0.0017285389387452746	0.00010669623655990002	2.1859524117317777e-07	2.2293040173870793e-06	0.009900990099009901	1.4301326220817937e-07	0.00012061849375536041	2.477285622045347e-06	0.010445117787640833
KLRB1	0.0017185784192862387	0.000116020996932642	2.1859524117317777e-07	1.0330010015158209e-06	0.009900990099009901	1.339419180853097e-07	0.00013100871510617824	1.154187497337856e-06	0.010445117787640833
PPARD	0.0017139517390884313	0.00012060773143762749	2.1859524117317777e-07	3.872541994853762e-07	0.009900990099009901	1.2321067774005917e-07	0.00013603107036571117	4.386972858333481e-07	0.010445117787640833
TIGIT	0.001711373772106156	0.00012323669726321818	2.1859524117317777e-07	1.990395857021099e-07	0.009900990099009901	1.1823358265800393e-07	0.0001388362791952711	2.2817301452267633e-07	0.010445117787640833
FZD3	0.0017111237645928256	0.00012349448984849687	2.1859524117317777e-07	3.7450606005240417e-07	0.009900990099009901	1.1722352623698283e-07	0.00013896678800192925	4.2484522919038664e-07	0.010445117787640833
ACE	0.0017036306690845287	0.00013145981831619302	2.1859524117317777e-07	2.0770077546750088e-07	0.009900990099009901	1.1931846819573435e-07	0.0001477602320683731	2.3754562988631233e-07	0.010445117787640833
LINC02446	0.0016978521806528715	0.00013792875528884085	2.1859524117317777e-07	4.4877063443138354e-07	0.009900990099009901	1.2496021464902868e-07	0.00015485349934377888	5.061595058851665e-07	0.010445117787640833
IL33	0.001694275736990086	0.0001420807451084638	2.1859524117317777e-07	8.18835469429402e-08	0.009900990099009901	1.0867067793114583e-07	0.00015933224451453157	9.453300997304062e-08	0.010445117787640833
IL24	0.0016853301386724523	0.00015298440410527192	2.1859524117317777e-07	1.5053865509706554e-07	0.009900990099009901	1.226616681428762e-07	0.00017136353732158033	1.72978102511769e-07	0.010445117787640833
RNF43	0.0016743948233578917	0.0001673776082320444	2.1859524117317777e-07	9.31327517994518e-07	0.009900990099009901	1.2251869097414144e-07	0.00018727163252476738	1.0432146912089622e-06	0.010445117787640833
KRT13	0.0016705141831191246	0.00017278307845991492	2.1859524117317777e-07	4.8796167431697235e-05	0.009900990099009901	1.7874407839756817e-07	0.00019309889704595515	5.261172677932995e-05	0.010445117787640833
UPK3A	0.0016672251693278844	0.00017749186201809763	2.1859524117317777e-07	0.00011268306510936466	0.019801980198019802	1.9459714325009354e-07	0.0001981351572585149	0.0001208288288522103	0.020579764982867715
ADGRG5	0.0016599611554470508	0.00018832002216795374	2.1859524117317777e-07	3.2274038330726285e-07	0.009900990099009901	1.0425219120532861e-07	0.00020998325934217164	3.669719340973407e-07	0.010445117787640833
IFNL2	0.001658407394104402	0.00019071493052014166	2.1859524117317777e-07	2.6076633341531874e-07	0.009900990099009901	1.111971526875295e-07	0.00021241173717772318	2.975410727431201e-07	0.010445117787640833
ADGRB3	0.0016408179175346918	0.00021988646424742075	2.1859524117317777e-07	2.805988526644043e-06	0.009900990099009901	1.2550682493159813e-07	0.0002446236914752556	3.1145836367171406e-06	0.010445117787640833
BATF3	0.0016264518416276488	0.00024674832300852767	2.1859524117317777e-07	5.106716331360062e-06	0.009900990099009901	1.3578873723129306e-07	0.00027419592307077024	5.642748632507337e-06	0.010445117787640833
CXCR1	0.0016200695441762007	0.0002596378607234717	2.1859524117317777e-07	6.110647283841253e-06	0.009900990099009901	1.3480245453355352e-07	0.0002881921379232186	6.736851003243904e-06	0.010445117787640833
ADGRE1	0.0016086721261202657	0.0002842293215831182	2.1859524117317777e-07	8.803802342693956e-08	0.009900990099009901	9.693488259360523e-08	0.0003151308106793576	1.015185217137501e-07	0.010445117787640833
OXER1	0.0016004598387743083	0.0003032745867039832	2.1859524117317777e-07	1.550842173281275e-05	0.009900990099009901	1.47938028688585e-07	0.00033586631265067823	1.692613698597958e-05	0.010445117787640833
RSPO3	0.001590998255525156	0.00032668690239623377	2.1859524117317777e-07	4.664423369549198e-06	0.009900990099009901	1.2797040830035531e-07	0.00036138585022137045	5.159853648348773e-06	0.010445117787640833
IFNL3	0.0015852948420873477	0.0003416006046060849	2.1859524117317777e-07	1.8977285785037878e-06	0.009900990099009901	1.1662806715499331e-07	0.0003774571014778297	2.1136248900514313e-06	0.010445117787640833
ADGRB2	0.0015603628026103502	0.0004145277873669473	2.1859524117317777e-07	4.232478013155294e-05	0.009900990099009901	1.6050394446538007e-07	0.00045752277771391364	4.57350549103646e-05	0.010445117787640833
PSCA	0.001553586420274274	0.00043671019926871946	2.1859524117317777e-07	6.649017246784794e-07	0.009900990099009901	1.016660528466043e-07	0.0004814631588784643	7.464894363076048e-07	0.010445117787640833
GDF3	0.0015468838455640684	0.00045972929279636254	2.1859524117317777e-07	7.077086228157725e-08	0.009900990099009901	8.918496291853327e-08	0.0005062710659703474	8.199369724693979e-08	0.010445117787640833
ACVR1	0.0015391044525050193	0.000487854229824336	2.1859524117317777e-07	1.180199070349719e-05	0.009900990099009901	1.290250086745402e-07	0.0005366396528067697	1.2938576594315508e-05	0.010445117787640833
TNFSF8	0.0015233630808191194	0.0005497005586494463	2.1859524117317777e-07	1.3543101525459456e-05	0.009900990099009901	1.332592177373576e-07	0.0006039919718493917	1.4814185914441125e-05	0.010445117787640833
NegPrb16	0.0015217385496797545	0.0005564798781942937	2.1859524117317777e-07	1.082357567461223e-06	0.009900990099009901	1.0097083528887628e-07	0.0006101562305920568	1.2068656703240742e-06	0.010445117787640833
NegPrb21	0.001521720123118591	0.0005565572154430098	2.1859524117317777e-07	2.183086023066494e-08	0.009900990099009901	8.422268559359915e-08	0.0006101562305920568	2.562639348419781e-08	0.010445117787640833
TNFAIP6	0.0015212495482222449	0.0005585356138412267	2.1859524117317777e-07	6.517726369725807e-08	0.009900990099009901	8.484289550511139e-08	0.0006116402303697551	7.587222492225404e-08	0.010445117787640833
HCAR3	0.001505310770136007	0.0006295123998741881	2.1859524117317777e-07	1.2542791323122415e-05	0.009900990099009901	1.246335007871762e-07	0.0006885951279070727	1.3735338596573652e-05	0.010445117787640833
WNT10B	0.0014534035933341015	0.0009224157156045854	2.1859524117317777e-07	6.376914734040895e-07	0.009900990099009901	8.964593655173812e-08	0.0010078627071170637	7.167622875575242e-07	0.010445117787640833
GDNF	0.001437928088844722	0.0010314004575288083	2.1859524117317777e-07	8.565007052374618e-06	0.009900990099009901	1.1358320105543033e-07	0.0011256867869796025	9.42150775761208e-06	0.010445117787640833
ADIPOQ	0.0014083254699590615	0.0012734084602527007	2.1859524117317777e-07	6.548234640990636e-05	0.009900990099009901	1.2480588037375975e-07	0.0013882704705872983	7.044749135747069e-05	0.010445117787640833
WNT11	0.001404232815044645	0.0013106779804121782	2.1859524117317777e-07	0.00017033070167016273	0.009900990099009901	1.6108942503612829e-07	0.001427312283452194	0.00018164897269617571	0.010445117787640833
CIDEA	0.0013958106973277018	0.001390529224045145	2.1859524117317777e-07	8.981574918576207e-06	0.009900990099009901	1.0454433269603175e-07	0.0015125867892668856	9.86864404633682e-06	0.010445117787640833
P2RY12	0.001394046133207294	0.0014078122744606292	2.1859524117317777e-07	1.8318470799805198e-05	0.009900990099009901	1.1111952953706115e-07	0.0015296872549355781	1.9948590559520898e-05	0.010445117787640833
FGF9	0.0013878033219210174	0.001470543954440351	2.1859524117317777e-07	9.119305699245572e-06	0.009900990099009901	1.1314110725120605e-07	0.0015960781944535515	1.0008744708028493e-05	0.010445117787640833
TNFSF4	0.0013843968578750292	0.001505840058832253	2.1859524117317777e-07	0.00012211489227720307	0.009900990099009901	1.302201241607669e-07	0.00163257742812489	0.0001307992117498707	0.010445117787640833
NegPrb5	0.0013827614550515654	0.0015230583797171127	2.1859524117317777e-07	2.021279763975148e-05	0.019801980198019802	1.1228316182735652e-07	0.0016494183116626696	2.196262917793196e-05	0.020579764982867715
ADGRL2	0.0013753563558628952	0.0016032924138722482	2.1859524117317777e-07	1.3677350203078475e-05	0.009900990099009901	1.0594740999903213e-07	0.001734390357106001	1.494433688483686e-05	0.010445117787640833
LAMP3	0.0013638987528811182	0.0017350482044969917	2.1859524117317777e-07	0.0002770680171082507	0.009900990099009901	1.4735128639873572e-07	0.0018748478942633056	0.0002941969509207998	0.010445117787640833
IL10	0.0013592754896706387	0.0017909481143101313	2.1859524117317777e-07	2.2874864253674687e-05	0.009900990099009901	1.1642930256914768e-07	0.0019331181961517296	2.4827596568012768e-05	0.010445117787640833
TNF	0.0013548797244569324	0.001845611612802056	2.1859524117317777e-07	0.00014174777648234826	0.009900990099009901	1.2566103914910592e-07	0.00198992705829649	0.0001514968047775316	0.010445117787640833
IFNB1	0.001340496482626882	0.0020352428620477037	2.1859524117317777e-07	4.491514804938479e-05	0.009900990099009901	1.1134013800811517e-07	0.0021919722353627084	4.848062837965569e-05	0.010445117787640833
CCL18	0.0013247447807378367	0.002263065683114629	2.1859524117317777e-07	2.0143938822658747e-05	0.009900990099009901	1.0826538863591036e-07	0.002434660773372771	2.191212900820324e-05	0.010445117787640833
CCRL2	0.0013219983519886596	0.0023050750135527043	2.1859524117317777e-07	4.234642008271727e-06	0.009900990099009901	9.50704285518822e-08	0.0024771333021603704	4.689722314590521e-06	0.010445117787640833
MSMB	0.0013125791047564365	0.002454570459641592	2.1859524117317777e-07	5.63972421839809e-05	0.009900990099009901	1.315548600157396e-07	0.002634895263145963	6.074026413434246e-05	0.010445117787640833
XCL2	0.001297554930473748	0.002711242654829138	2.1859524117317777e-07	0.0001997129372870443	0.019801980198019802	1.2083988633557142e-07	0.0029072360997565456	0.00021275186681612228	0.020579764982867715
CD274	0.0012844764811717954	0.002954138530115058	2.1859524117317777e-07	0.00014596480565487457	0.009900990099009901	1.3232201572668758e-07	0.0031642249682523435	0.00015583374562281593	0.010445117787640833
MET	0.0012813785581227263	0.0030144733022946513	2.1859524117317777e-07	5.213441786278139e-06	0.009900990099009901	9.318135534246321e-08	0.0032253217081382114	5.7541820842912045e-06	0.010445117787640833
CENPF	0.0012755784802046819	0.0031304276017498633	2.1859524117317777e-07	2.3940252866450074e-05	0.009900990099009901	9.741058382051818e-08	0.003345729936804712	2.5955157869606447e-05	0.010445117787640833
MMP10	0.0012655568866251125	0.003340271901152825	2.1859524117317777e-07	8.385031458024716e-05	0.009900990099009901	1.129542254588019e-07	0.0035661136218414565	9.001037058559426e-05	0.010445117787640833
TNFRSF13B	0.0012602965274759658	0.003455406628855351	2.1859524117317777e-07	4.0289812238025746e-05	0.009900990099009901	1.1211633193759901e-07	0.0036850142588773296	4.358422782433945e-05	0.010445117787640833
PTGS2	0.00123401616298704	0.004085729067891841	2.1859524117317777e-07	0.00020655107175482357	0.009900990099009901	1.1577555945495343e-07	0.004352479605512636	0.00021979728179127422	0.010445117787640833
COL17A1	0.0012273080829199215	0.004262285807494881	2.1859524117317777e-07	3.232189008728348e-05	0.009900990099009901	1.0074693727285622e-07	0.004535628049497271	3.5003462826825805e-05	0.010445117787640833
PTK6	0.0012096209583022134	0.00476095216804584	2.1859524117317777e-07	0.00029526835975357546	0.009900990099009901	1.3538168269472475e-07	0.005060773260061756	0.00031318279978196137	0.010445117787640833
MTRNR2L1	0.0011964590270740435	0.005165141773503357	2.1859524117317777e-07	0.00012489139268878624	0.009900990099009901	1.1332884649178359e-07	0.005484461818069182	0.00013362696551073413	0.010445117787640833
NegPrb6	0.0011890145266962217	0.0054070324299312356	2.1859524117317777e-07	6.591627945384815e-05	0.009900990099009901	9.447016136839872e-08	0.005735086401844723	7.083648472592463e-05	0.010445117787640833
ADGRF4	0.0011712008989279944	0.006027166359100389	2.1859524117317777e-07	0.0010092505229826187	0.009900990099009901	1.5041692929918503e-07	0.006385926261427793	0.001065864360302032	0.010445117787640833
CCL4L2	0.0011257174760173486	0.007905101141270077	2.1859524117317777e-07	0.0006502517519615392	0.009900990099009901	1.2701922314340328e-07	0.008366588126814492	0.0006874691848491866	0.010445117787640833
NegPrb23	0.0011207214583502597	0.008139892292014173	2.1859524117317777e-07	0.0015080162233940264	0.009900990099009901	1.314617787943398e-07	0.008605782455595977	0.0015874708416158624	0.010445117787640833
CTLA4	0.0010499924985593126	0.01218315771623335	2.1859524117317777e-07	0.007017572127536176	0.0297029702970297	1.5964267013516024e-07	0.012866571094058738	0.007324310354859186	0.030771648593430772
LY6D	0.0010210762222557666	0.014281852568096554	2.1859524117317777e-07	0.0011985050385240337	0.009900990099009901	1.1168436648689853e-07	0.015066738862248411	0.0012643711559429192	0.010445117787640833
GZMA	0.0010001917837519352	0.015984920532774116	2.1859524117317777e-07	0.002135661232357755	0.019801980198019802	1.193824777206796e-07	0.01684524994788575	0.0022433608867792297	0.020579764982867715
MS4A1	0.000999256843640089	0.01606507042436922	2.1859524117317777e-07	0.0028891757803920504	0.019801980198019802	1.1647998326106645e-07	0.01691150961877147	0.003021905009619463	0.020579764982867715
CELSR2	0.0009828079263086984	0.01753253797127452	2.1859524117317777e-07	0.0025015472566620733	0.009900990099009901	1.2042179005784605e-07	0.018436471185690393	0.0026248818480945012	0.010445117787640833
EPHA7	0.0009661210247135256	0.019136667102156335	2.1859524117317777e-07	0.0004084913098149068	0.009900990099009901	8.078510592873783e-08	0.020101713619110572	0.0004323383700635608	0.010445117787640833
C5AR2	0.0009652042789557001	0.019228298415298162	2.1859524117317777e-07	0.0026631366314483484	0.009900990099009901	1.2175359592978712e-07	0.020176317415409324	0.002791446212192648	0.010445117787640833
NegPrb7	0.0009622832841500201	0.019522751075600087	2.1859524117317777e-07	0.0027921332451960046	0.009900990099009901	1.210020200712486e-07	0.02046335471414613	0.002923527750852287	0.010445117787640833
KRT24	0.0009565223377753192	0.02011472206890974	2.1859524117317777e-07	0.0016721254683033093	0.019801980198019802	1.1163771012543141e-07	0.021061297225093728	0.0017583360187636303	0.020579764982867715
CCL15	0.0009410540588781672	0.02177996260424997	2.1859524117317777e-07	0.0013291811993537683	0.009900990099009901	9.909437080456764e-08	0.022780537809359742	0.0014007194770369637	0.010445117787640833
RSPO2	0.0008898137212657404	0.02815003044986608	2.1859524117317777e-07	0.00779965320724163	0.009900990099009901	1.2282109164578906e-07	0.02941182477099135	0.008114623262369348	0.010445117787640833
HAVCR2	0.0008784675064410732	0.029752881163157774	2.1859524117317777e-07	0.007508253707382839	0.019801980198019802	1.2394353848729091e-07	0.031053380233189192	0.007819766361199786	0.020579764982867715
CLEC2B	0.0008749610745342136	0.03026328108349008	2.1859524117317777e-07	0.00738679391305308	0.039603960396039604	1.274153637715229e-07	0.03155245173667389	0.007701460320424883	0.04068444619907951
FASLG	0.000845815485082111	0.034792680449214686	2.1859524117317777e-07	0.00034990257523870305	0.009900990099009901	7.025607491396478e-08	0.0362362065529587	0.00037073010947910205	0.010445117787640833
IL18R1	0.0008329435859767682	0.03696314818122037	2.1859524117317777e-07	0.012436005724674959	0.019801980198019802	1.2111988197570446e-07	0.038455815164096435	0.012883438734874905	0.020579764982867715
KRT6B	0.000812543547112332	0.04062868139341724	2.1859524117317777e-07	0.01223749033978605	0.039603960396039604	1.2514843875208612e-07	0.04222450008933703	0.012691210850265406	0.04068444619907951
NegPrb12	0.0007852664179101454	0.045985112356936364	2.1859524117317777e-07	0.027932839011072796	0.039603960396039604	1.5595588106861966e-07	0.04774064156674517	0.028785525675621332	0.04068444619907951
CLEC4D	0.0007829170629176496	0.04647182994221122	2.1859524117317777e-07	0.008103112951041824	0.019801980198019802	1.0652498115374689e-07	0.0481948321116788	0.008421388088184656	0.020579764982867715
NegPrb18	0.0007038632223951426	0.06539598998525031	2.1859524117317777e-07	0.03125912246254692	0.04950495049504951	1.3651389114686154e-07	0.06774886158260324	0.032145673204656965	0.05074905396298793
TNFRSF10A	0.0006854363180823632	0.0705679989545499	2.1859524117317777e-07	0.02225130134797937	0.039603960396039604	1.2928398312743256e-07	0.07302967333668536	0.02295471445697766	0.04068444619907951
TLR8	0.000683352963455813	0.07117199958462772	2.1859524117317777e-07	0.0350025145376891	0.039603960396039604	1.1447389655090875e-07	0.07357696683563943	0.035919771207963976	0.04068444619907951
TSLP	0.0006683571754249366	0.07563725721960302	2.1859524117317777e-07	0.03640791936332666	0.039603960396039604	1.1639449581412323e-07	0.07811062744513855	0.037322882781881464	0.04068444619907951
SUCNR1	0.000667945482777491	0.07576278927574698	2.1859524117317777e-07	0.02038089931287923	0.039603960396039604	9.106743635541534e-08	0.07815781949521211	0.02106958862440208	0.04068444619907951
APOB	0.0006591217575829627	0.07849159395102667	2.1859524117317777e-07	0.00679123611010346	0.0297029702970297	8.730459535995173e-08	0.08088765313479485	0.007095645839691876	0.030771648593430772
TNFSF18	0.0006309708217937633	0.08769595830425236	2.1859524117317777e-07	0.0105345697909065	0.009900990099009901	8.36249558917705e-08	0.09027796338576557	0.010936737884726896	0.010445117787640833
AREG	0.0006216803705313819	0.09090387279589962	2.1859524117317777e-07	0.019324320254709648	0.04950495049504951	9.703275906143321e-08	0.09348202885208585	0.01999842444964138	0.05074905396298793
ARG1	0.0006167379644195087	0.09264552637987689	2.1859524117317777e-07	0.021369339433318313	0.0297029702970297	1.107929619259158e-07	0.09517310632308444	0.02206812584938674	0.030771648593430772
NCR1	0.0005942810388604988	0.10087057431886837	2.1859524117317777e-07	0.05037894590331016	0.019801980198019802	1.3850385017849953e-07	0.10351393318466681	0.05159099167295046	0.020579764982867715
IL7	0.0005673920070715466	0.11140404091157885	2.1859524117317777e-07	0.09134884984877156	0.0891089108910891	1.8273993225333416e-07	0.11420372361511591	0.09286658774864731	0.09068360058459068
KRT20	0.0005634635947785797	0.11300656705246759	2.1859524117317777e-07	0.06498817713066773	0.0594059405940594	1.0637790145416964e-07	0.11572534429326962	0.06634350929189126	0.06070815849852208
ANGPT4	0.0005615831570721567	0.11377945370786868	2.1859524117317777e-07	0.056549399480212315	0.07920792079207921	1.3852678279665514e-07	0.11639507333333693	0.05778900009512303	0.08077557755775577
CD38	0.0005418024256705562	0.1221384765982394	2.1859524117317777e-07	0.028920923854732883	0.0594059405940594	1.0320696587285644e-07	0.12481583360091479	0.02977243370534542	0.06070815849852208
AR	0.0005413023331818054	0.12235525449301488	2.1859524117317777e-07	0.03333059060833765	0.039603960396039604	1.155400551442323e-07	0.12490698034271279	0.03423992466480856	0.04068444619907951
NLRP3	0.000522013768534866	0.13092313038073033	2.1859524117317777e-07	0.051794778635953165	0.0594059405940594	9.945700944673613e-08	0.13351431733618227	0.05298546320229692	0.06070815849852208
ATG10	0.00047470323733438103	0.15366321010890793	2.1859524117317777e-07	0.08186950524972914	0.1188118811881188	1.1029358258396157e-07	0.15654139718691037	0.08340296112329326	0.12066061377922024
COL9A1	0.0004491114332753358	0.16699428610311717	2.1859524117317777e-07	0.1287148461397425	0.12871287128712872	1.1965439426499235e-07	0.1699453285810309	0.13017751484587592	0.1301755175517552
MMP8	0.00042526388840541184	0.18006828257324803	2.1859524117317777e-07	0.11654517487110971	0.12871287128712872	1.1913740686555888e-07	0.18306007127643803	0.11823598569825534	0.1301755175517552
PRF1	0.0004230295364619895	0.18132531603104474	2.1859524117317777e-07	0.06519027407438338	0.07920792079207921	9.877243080551885e-08	0.18414676804397595	0.06648049824877221	0.08077557755775577
SELL	0.0003927601326588043	0.19889233052309607	2.1859524117317777e-07	0.08231937398592493	0.0891089108910891	1.0234160843799397e-07	0.2017778151109959	0.08377408225802548	0.09068360058459068
EOMES	0.00038156880552161235	0.20563868411873187	2.1859524117317777e-07	0.16091036281937843	0.18811881188118812	1.1566642911552044e-07	0.20840607841846637	0.16240334556718708	0.18947357698732836
PPBP	0.0003811283854061151	0.20590692666299482	2.1859524117317777e-07	0.18094834113735248	0.16831683168316833	1.3025977097831648e-07	0.20846213154402474	0.1824391616616561	0.1698785342451771
NegPrb11	0.00036801703508042944	0.21398719692487944	2.1859524117317777e-07	0.09920576407044623	0.12871287128712872	1.0882088973512498e-07	0.21619552713050255	0.10074942222506937	0.1301755175517552
NLRC4	0.00035921076723167093	0.21951643390195508	2.1859524117317777e-07	0.12351945868169634	0.10891089108910891	1.1916637171724599e-07	0.22155318431960208	0.12505227512862535	0.11072041783617614
IFNG	0.00033830606339649234	0.23296552453863661	2.1859524117317777e-07	0.12031820559648154	0.12871287128712872	8.959219628539367e-08	0.23488491094060274	0.12193739469871162	0.1301755175517552
MARCO	0.0002777241398768446	0.27440642278065164	2.1859524117317777e-07	0.22414914049253798	0.18811881188118812	1.1174708695862125e-07	0.2763826007224876	0.22576338327386283	0.18947357698732836
CD40LG	0.00023565780644033992	0.30517757754350106	2.1859524117317777e-07	0.29858773774130776	0.27722772277227725	1.3311593924329378e-07	0.30705945366401594	0.29981271307563107	0.27865086303291525
NegPrb8	0.0002280983202272859	0.3108657046725556	2.1859524117317777e-07	0.30100096080054695	0.27722772277227725	1.1095391564080186e-07	0.3124615245117371	0.3019261686718601	0.27865086303291525
MMP12	0.00022155591200007964	0.31582534961332687	2.1859524117317777e-07	0.29103594441166114	0.2871287128712871	1.1299416957053375e-07	0.31712104335533026	0.2928306162168718	0.2883066768215283
FGF13	3.497584401799893e-05	0.46798397228709643	2.1859524117317777e-07	0.49937983061058566	0.45544554455445546	1.5323657118149406e-07	0.46798397228709643	0.49937983061058566	0.45544554455445546
ANGPT2	-4.412037927796723e-05	0.46460609395604996	2.1859524117317777e-07	0.40308450641104926	0.38613861386138615	1.3065857634874824e-07	0.46508115131183325	0.40349665825809533	0.3865334386199356
NegPrb10	-0.00014588988369752597	0.3796099199591299	2.1859524117317777e-07	0.2914204719732262	0.297029702970297	1.455229093094109e-07	0.38038701293755184	0.2929164702893105	0.2979427041064762
NegPrb14	-0.0001679590780143586	0.3617788405974479	2.1859524117317777e-07	0.3149777511530073	0.31683168316831684	9.884998414793487e-08	0.36289086572223517	0.3156225367234331	0.31748026389128164
COL4A5	-0.0003762327577090636	0.21209490105681106	2.1859524117317777e-07	0.1539741638110282	0.13861386138613863	1.4079008499908e-07	0.2145050703870021	0.15556316446955273	0.14004434499177473
